X,Y,Z,timestamp
-12.0,12.750001,-52.537502,840735934512404
-11.625,10.875,-52.3875,840735944512404
-11.55,11.043751,-51.881252,840735954512404
-11.7375,11.6625,-51.412502,840735964512404
-11.94375,11.2875,-51.3375,840735974512404
-11.625,11.26875,-51.35625,840735984512404
-11.606251,11.38125,-51.206253,840735994512404
-11.475,11.512501,-51.3375,840736004512404
-11.25,11.400001,-50.906254,840736014512404
-11.493751,11.700001,-50.68125,840736024512404
-11.71875,11.700001,-50.625004,840736034512404
-11.625,11.475,-50.718754,840736044512404
-11.3625,11.55,-50.60625,840736054512404
-11.606251,11.606251,-50.5125,840736064512404
-11.700001,11.56875,-50.60625,840736074512404
-11.925,11.56875,-50.362503,840736084512404
-12.168751,11.606251,-50.68125,840736094512404
-12.1125,11.775001,-50.718754,840736104512404
-11.793751,11.868751,-50.9625,840736114512404
-11.793751,12.056251,-50.9625,840736124512404
-11.793751,12.187501,-51.000004,840736134512404
-11.700001,12.31875,-50.850002,840736144512404
-11.587501,12.281251,-50.831253,840736154512404
-11.587501,12.375001,-50.737503,840736164512404
-11.475,12.262501,-50.756252,840736174512404
-11.400001,12.187501,-50.643753,840736184512404
-11.700001,12.075001,-50.437504,840736194512404
-11.775001,12.0,-50.49375,840736204512404
-12.056251,12.056251,-50.550003,840736214512404
-12.1125,11.981251,-50.943752,840736224512404
-12.39375,12.13125,-50.943752,840736234512404
-12.468751,11.868751,-51.15,840736244512404
-12.712501,11.94375,-50.98125,840736254512404
-12.825001,11.887501,-51.187504,840736264512404
-12.731251,12.0375,-51.225002,840736274512404
-12.656251,11.868751,-51.16875,840736284512404
-12.543751,11.94375,-51.24375,840736294512404
-12.58125,11.83125,-51.037502,840736304512404
-12.4125,11.6625,-50.831253,840736314512404
-12.3,11.64375,-50.86875,840736324512404
-12.056251,11.56875,-50.943752,840736334512404
-11.775001,11.606251,-50.98125,840736344512404
-11.56875,11.56875,-51.05625,840736354512404
-11.75625,11.53125,-51.05625,840736364512404
-11.75625,11.34375,-50.812504,840736374512404
-11.8125,11.55,-50.568752,840736384512404
