X,Y,Z,timestamp
-11.606251,16.987501,-51.05625,753603610568908
-11.38125,16.7625,-51.581253,753603620568908
-10.70625,16.837502,-51.768753,753603630568908
-11.08125,16.275002,-51.73125,753603640568908
-11.306251,16.237501,-51.787502,753603650568908
-11.587501,16.25625,-51.881252,753603660568908
-11.34375,16.556252,-51.99375,753603670568908
-11.493751,16.59375,-51.9,753603680568908
-11.475,16.706251,-51.693752,753603690568908
-11.606251,16.743752,-51.6375,753603700568908
-11.962501,16.725,-51.581253,753603710568908
-11.700001,16.875,-51.375004,753603720568908
-11.7375,17.1,-51.24375,753603730568908
-11.6625,17.362501,-51.300003,753603740568908
-11.94375,17.306252,-51.112503,753603750568908
-12.056251,17.325,-51.318752,753603760568908
-12.075001,17.212502,-51.750004,753603770568908
-12.01875,17.306252,-51.881252,753603780568908
-12.1125,17.15625,-51.881252,753603790568908
-12.468751,17.2875,-52.0875,753603800568908
-12.39375,17.268751,-52.0125,753603810568908
-12.375001,17.1,-51.9,753603820568908
-12.225,16.9125,-51.9,753603830568908
-12.075001,16.800001,-51.787502,753603840568908
-12.0,16.9125,-51.581253,753603850568908
-11.962501,16.725,-51.487503,753603860568908
-11.7375,16.743752,-51.45,753603870568908
-11.587501,16.743752,-51.2625,753603880568908
-11.6625,16.48125,-51.525,753603890568908
-11.775001,16.5,-51.54375,753603900568908
-11.925,16.556252,-51.6375,753603910568908
-11.83125,16.743752,-51.54375,753603920568908
-12.075001,16.743752,-51.506252,753603930568908
-12.168751,16.875,-51.412502,753603940568908
-12.4125,17.118752,-51.375004,753603950568908
-12.39375,17.1375,-51.61875,753603960568908
-12.4125,17.306252,-51.6375,753603970568908
-12.150001,17.25,-51.487503,753603980568908
-12.1125,17.175001,-51.468754,753603990568908
-12.13125,16.95,-51.6375,753604000568908
-12.075001,16.66875,-51.6375,753604010568908
-12.0,16.743752,-51.7125,753604020568908
-11.85,16.78125,-51.937504,753604030568908
-11.887501,16.875,-52.125004,753604040568908
-11.681251,16.987501,-51.956253,753604050568908
-11.681251,17.118752,-51.99375,753604060568908
-11.64375,17.25,-51.9,753604070568908
-11.625,17.23125,-51.881252,753604080568908
-11.587501,17.38125,-51.975002,753604090568908
-11.53125,17.38125,-52.0125,753604100568908
-11.56875,17.268751,-51.80625,753604110568908
-11.53125,17.175001,-51.675003,753604120568908
-11.606251,17.1,-51.656254,753604130568908
-11.625,17.025002,-51.675003,753604140568908
-11.75625,16.931252,-51.7125,753604150568908
